num,kmh_mph,mph_kmh,kmh_kms,kmh_mh,kmh_ms,kmh_fph,kmh_fps,kmh_nmph,kmh_nmps,kmh_yph,kmh_yps,kmh_mach,kmh_knots,mph_mps,mph_mh,mph_ms,mph_fph,mph_fps,mph_nmph,mph_nmps,mph_yph,mph_yps,mph_mach,mph_knots,kmh_mph1,kmh_mph2,kmh_mph3,kmh_mph4,kmh_mph5,kmh_mph6,kmh_mph7,kmh_mph8,kmh_mph9,mph_kmh1,mph_kmh2,mph_kmh3,mph_kmh4,mph_kmh5,mph_kmh6,mph_kmh7,mph_kmh8,mph_kmh9
3986,2476.784806,6414.845184,1.107222222,3986000,1107.222222,13077428.24,3632.618956,2152.267805,0.597852168,4359142.607,1210.872946,3.34205321,2152.267805,1.107222222,6414845.184,1781.90144,21046080,5846.133333,3463.738336,0.962149538,7015360,1948.711111,5.193758,3463.738336,2476.846943,2476.90908,2476.971217,2477.033354,2477.095492,2477.157629,2477.219766,2477.281903,2477.34404,6415.006118,6415.167053,6415.327987,6415.488922,6415.649856,6415.81079,6415.971725,6416.132659,6416.293594
3987,2477.406177,6416.454528,1.1075,3987000,1107.5,13080709.08,3633.5303,2152.807762,0.598002156,4360236.22,1211.176728,3.342891658,2152.807762,1.1075,6416454.528,1782.34848,21051360,5847.6,3464.607312,0.96239092,7017120,1949.2,5.195061,3464.607312,2477.468314,2477.530451,2477.592588,2477.654725,2477.716863,2477.779,2477.841137,2477.903274,2477.965411,6416.615462,6416.776397,6416.937331,6417.098266,6417.2592,6417.420134,6417.581069,6417.742003,6417.902938
3988,2478.027548,6418.063872,1.107777778,3988000,1107.777778,13083989.92,3634.441644,2153.347718,0.598152144,4361329.834,1211.480509,3.343730106,2153.347718,1.107777778,6418063.872,1782.79552,21056640,5849.066667,3465.476288,0.962632302,7018880,1949.688889,5.196364,3465.476288,2478.089685,2478.151822,2478.213959,2478.276096,2478.338234,2478.400371,2478.462508,2478.524645,2478.586782,6418.224806,6418.385741,6418.546675,6418.70761,6418.868544,6419.029478,6419.190413,6419.351347,6419.512282
3989,2478.648919,6419.673216,1.108055556,3989000,1108.055556,13087270.76,3635.352989,2153.887675,0.598302132,4362423.447,1211.784291,3.344568553,2153.887675,1.108055556,6419673.216,1783.24256,21061920,5850.533333,3466.345264,0.962873684,7020640,1950.177778,5.197667,3466.345264,2478.711056,2478.773193,2478.83533,2478.897467,2478.959605,2479.021742,2479.083879,2479.146016,2479.208153,6419.83415,6419.995085,6420.156019,6420.316954,6420.477888,6420.638822,6420.799757,6420.960691,6421.121626
3990,2479.27029,6421.28256,1.108333333,3990000,1108.333333,13090551.6,3636.264333,2154.427632,0.59845212,4363517.06,1212.088072,3.345407001,2154.427632,1.108333333,6421282.56,1783.6896,21067200,5852,3467.21424,0.963115067,7022400,1950.666667,5.19897,3467.21424,2479.332427,2479.394564,2479.456701,2479.518838,2479.580976,2479.643113,2479.70525,2479.767387,2479.829524,6421.443494,6421.604429,6421.765363,6421.926298,6422.087232,6422.248166,6422.409101,6422.570035,6422.73097
3991,2479.891661,6422.891904,1.108611111,3991000,1108.611111,13093832.44,3637.175678,2154.967589,0.598602108,4364610.674,1212.391854,3.346245449,2154.967589,1.108611111,6422891.904,1784.13664,21072480,5853.466667,3468.083216,0.963356449,7024160,1951.155556,5.200273,3468.083216,2479.953798,2480.015935,2480.078072,2480.140209,2480.202347,2480.264484,2480.326621,2480.388758,2480.450895,6423.052838,6423.213773,6423.374707,6423.535642,6423.696576,6423.85751,6424.018445,6424.179379,6424.340314
3992,2480.513032,6424.501248,1.108888889,3992000,1108.888889,13097113.28,3638.087022,2155.507546,0.598752096,4365704.287,1212.695635,3.347083897,2155.507546,1.108888889,6424501.248,1784.58368,21077760,5854.933333,3468.952192,0.963597831,7025920,1951.644444,5.201576,3468.952192,2480.575169,2480.637306,2480.699443,2480.76158,2480.823718,2480.885855,2480.947992,2481.010129,2481.072266,6424.662182,6424.823117,6424.984051,6425.144986,6425.30592,6425.466854,6425.627789,6425.788723,6425.949658
3993,2481.134403,6426.110592,1.109166667,3993000,1109.166667,13100394.12,3638.998367,2156.047502,0.598902084,4366797.9,1212.999417,3.347922345,2156.047502,1.109166667,6426110.592,1785.03072,21083040,5856.4,3469.821168,0.963839213,7027680,1952.133333,5.202879,3469.821168,2481.19654,2481.258677,2481.320814,2481.382951,2481.445089,2481.507226,2481.569363,2481.6315,2481.693637,6426.271526,6426.432461,6426.593395,6426.75433,6426.915264,6427.076198,6427.237133,6427.398067,6427.559002
3994,2481.755774,6427.719936,1.109444444,3994000,1109.444444,13103674.96,3639.909711,2156.587459,0.599052072,4367891.513,1213.303198,3.348760793,2156.587459,1.109444444,6427719.936,1785.47776,21088320,5857.866667,3470.690144,0.964080596,7029440,1952.622222,5.204182,3470.690144,2481.817911,2481.880048,2481.942185,2482.004322,2482.06646,2482.128597,2482.190734,2482.252871,2482.315008,6427.88087,6428.041805,6428.202739,6428.363674,6428.524608,6428.685542,6428.846477,6429.007411,6429.168346
3995,2482.377145,6429.32928,1.109722222,3995000,1109.722222,13106955.8,3640.821056,2157.127416,0.59920206,4368985.127,1213.60698,3.349599241,2157.127416,1.109722222,6429329.28,1785.9248,21093600,5859.333333,3471.55912,0.964321978,7031200,1953.111111,5.205485,3471.55912,2482.439282,2482.501419,2482.563556,2482.625693,2482.687831,2482.749968,2482.812105,2482.874242,2482.936379,6429.490214,6429.651149,6429.812083,6429.973018,6430.133952,6430.294886,6430.455821,6430.616755,6430.77769
3996,2482.998516,6430.938624,1.11,3996000,1110,13110236.64,3641.7324,2157.667373,0.599352048,4370078.74,1213.910761,3.350437689,2157.667373,1.11,6430938.624,1786.37184,21098880,5860.8,3472.428096,0.96456336,7032960,1953.6,5.206788,3472.428096,2483.060653,2483.12279,2483.184927,2483.247064,2483.309202,2483.371339,2483.433476,2483.495613,2483.55775,6431.099558,6431.260493,6431.421427,6431.582362,6431.743296,6431.90423,6432.065165,6432.226099,6432.387034
3997,2483.619887,6432.547968,1.110277778,3997000,1110.277778,13113517.48,3642.643744,2158.20733,0.599502036,4371172.353,1214.214543,3.351276136,2158.20733,1.110277778,6432547.968,1786.81888,21104160,5862.266667,3473.297072,0.964804742,7034720,1954.088889,5.208091,3473.297072,2483.682024,2483.744161,2483.806298,2483.868435,2483.930573,2483.99271,2484.054847,2484.116984,2484.179121,6432.708902,6432.869837,6433.030771,6433.191706,6433.35264,6433.513574,6433.674509,6433.835443,6433.996378
3998,2484.241258,6434.157312,1.110555556,3998000,1110.555556,13116798.32,3643.555089,2158.747286,0.599652024,4372265.967,1214.518324,3.352114584,2158.747286,1.110555556,6434157.312,1787.26592,21109440,5863.733333,3474.166048,0.965046124,7036480,1954.577778,5.209394,3474.166048,2484.303395,2484.365532,2484.427669,2484.489806,2484.551944,2484.614081,2484.676218,2484.738355,2484.800492,6434.318246,6434.479181,6434.640115,6434.80105,6434.961984,6435.122918,6435.283853,6435.444787,6435.605722
3999,2484.862629,6435.766656,1.110833333,3999000,1110.833333,13120079.16,3644.466433,2159.287243,0.599802012,4373359.58,1214.822106,3.352953032,2159.287243,1.110833333,6435766.656,1787.71296,21114720,5865.2,3475.035024,0.965287507,7038240,1955.066667,5.210697,3475.035024,2484.924766,2484.986903,2485.04904,2485.111177,2485.173315,2485.235452,2485.297589,2485.359726,2485.421863,6435.92759,6436.088525,6436.249459,6436.410394,6436.571328,6436.732262,6436.893197,6437.054131,6437.215066
4000,2485.484,6437.376,1.111111111,4000000,1111.111111,13123360,3645.377778,2159.8272,0.599952,4374453.193,1215.125887,3.35379148,2159.8272,1.111111111,6437376,1788.16,21120000,5866.666667,3475.904,0.965528889,7040000,1955.555556,5.212,3475.904,2485.546137,2485.608274,2485.670411,2485.732548,2485.794686,2485.856823,2485.91896,2485.981097,2486.043234,6437.536934,6437.697869,6437.858803,6438.019738,6438.180672,6438.341606,6438.502541,6438.663475,6438.82441
4001,2486.105371,6438.985344,1.111388889,4001000,1111.388889,13126640.84,3646.289122,2160.367157,0.600101988,4375546.806,1215.429668,3.354629928,2160.367157,1.111388889,6438985.344,1788.60704,21125280,5868.133333,3476.772976,0.965770271,7041760,1956.044444,5.213303,3476.772976,2486.167508,2486.229645,2486.291782,2486.353919,2486.416057,2486.478194,2486.540331,2486.602468,2486.664605,6439.146278,6439.307213,6439.468147,6439.629082,6439.790016,6439.95095,6440.111885,6440.272819,6440.433754
4002,2486.726742,6440.594688,1.111666667,4002000,1111.666667,13129921.68,3647.200467,2160.907114,0.600251976,4376640.42,1215.73345,3.355468376,2160.907114,1.111666667,6440594.688,1789.05408,21130560,5869.6,3477.641952,0.966011653,7043520,1956.533333,5.214606,3477.641952,2486.788879,2486.851016,2486.913153,2486.97529,2487.037428,2487.099565,2487.161702,2487.223839,2487.285976,6440.755622,6440.916557,6441.077491,6441.238426,6441.39936,6441.560294,6441.721229,6441.882163,6442.043098
4003,2487.348113,6442.204032,1.111944444,4003000,1111.944444,13133202.52,3648.111811,2161.44707,0.600401964,4377734.033,1216.037231,3.356306824,2161.44707,1.111944444,6442204.032,1789.50112,21135840,5871.066667,3478.510928,0.966253036,7045280,1957.022222,5.215909,3478.510928,2487.41025,2487.472387,2487.534524,2487.596661,2487.658799,2487.720936,2487.783073,2487.84521,2487.907347,6442.364966,6442.525901,6442.686835,6442.84777,6443.008704,6443.169638,6443.330573,6443.491507,6443.652442
4004,2487.969484,6443.813376,1.112222222,4004000,1112.222222,13136483.36,3649.023156,2161.987027,0.600551952,4378827.646,1216.341013,3.357145271,2161.987027,1.112222222,6443813.376,1789.94816,21141120,5872.533333,3479.379904,0.966494418,7047040,1957.511111,5.217212,3479.379904,2488.031621,2488.093758,2488.155895,2488.218032,2488.28017,2488.342307,2488.404444,2488.466581,2488.528718,6443.97431,6444.135245,6444.296179,6444.457114,6444.618048,6444.778982,6444.939917,6445.100851,6445.261786
4005,2488.590855,6445.42272,1.1125,4005000,1112.5,13139764.2,3649.9345,2162.526984,0.60070194,4379921.26,1216.644794,3.357983719,2162.526984,1.1125,6445422.72,1790.3952,21146400,5874,3480.24888,0.9667358,7048800,1958,5.218515,3480.24888,2488.652992,2488.715129,2488.777266,2488.839403,2488.901541,2488.963678,2489.025815,2489.087952,2489.150089,6445.583654,6445.744589,6445.905523,6446.066458,6446.227392,6446.388326,6446.549261,6446.710195,6446.87113
4006,2489.212226,6447.032064,1.112777778,4006000,1112.777778,13143045.04,3650.845844,2163.066941,0.600851928,4381014.873,1216.948576,3.358822167,2163.066941,1.112777778,6447032.064,1790.84224,21151680,5875.466667,3481.117856,0.966977182,7050560,1958.488889,5.219818,3481.117856,2489.274363,2489.3365,2489.398637,2489.460774,2489.522912,2489.585049,2489.647186,2489.709323,2489.77146,6447.192998,6447.353933,6447.514867,6447.675802,6447.836736,6447.99767,6448.158605,6448.319539,6448.480474
4007,2489.833597,6448.641408,1.113055556,4007000,1113.055556,13146325.88,3651.757189,2163.606898,0.601001916,4382108.486,1217.252357,3.359660615,2163.606898,1.113055556,6448641.408,1791.28928,21156960,5876.933333,3481.986832,0.967218564,7052320,1958.977778,5.221121,3481.986832,2489.895734,2489.957871,2490.020008,2490.082145,2490.144283,2490.20642,2490.268557,2490.330694,2490.392831,6448.802342,6448.963277,6449.124211,6449.285146,6449.44608,6449.607014,6449.767949,6449.928883,6450.089818
4008,2490.454968,6450.250752,1.113333333,4008000,1113.333333,13149606.72,3652.668533,2164.146854,0.601151904,4383202.1,1217.556139,3.360499063,2164.146854,1.113333333,6450250.752,1791.73632,21162240,5878.4,3482.855808,0.967459947,7054080,1959.466667,5.222424,3482.855808,2490.517105,2490.579242,2490.641379,2490.703516,2490.765654,2490.827791,2490.889928,2490.952065,2491.014202,6450.411686,6450.572621,6450.733555,6450.89449,6451.055424,6451.216358,6451.377293,6451.538227,6451.699162
4009,2491.076339,6451.860096,1.113611111,4009000,1113.611111,13152887.56,3653.579878,2164.686811,0.601301892,4384295.713,1217.85992,3.361337511,2164.686811,1.113611111,6451860.096,1792.18336,21167520,5879.866667,3483.724784,0.967701329,7055840,1959.955556,5.223727,3483.724784,2491.138476,2491.200613,2491.26275,2491.324887,2491.387025,2491.449162,2491.511299,2491.573436,2491.635573,6452.02103,6452.181965,6452.342899,6452.503834,6452.664768,6452.825702,6452.986637,6453.147571,6453.308506
4010,2491.69771,6453.46944,1.113888889,4010000,1113.888889,13156168.4,3654.491222,2165.226768,0.60145188,4385389.326,1218.163702,3.362175959,2165.226768,1.113888889,6453469.44,1792.6304,21172800,5881.333333,3484.59376,0.967942711,7057600,1960.444444,5.22503,3484.59376,2491.759847,2491.821984,2491.884121,2491.946258,2492.008396,2492.070533,2492.13267,2492.194807,2492.256944,6453.630374,6453.791309,6453.952243,6454.113178,6454.274112,6454.435046,6454.595981,6454.756915,6454.91785
4011,2492.319081,6455.078784,1.114166667,4011000,1114.166667,13159449.24,3655.402567,2165.766725,0.601601868,4386482.939,1218.467483,3.363014407,2165.766725,1.114166667,6455078.784,1793.07744,21178080,5882.8,3485.462736,0.968184093,7059360,1960.933333,5.226333,3485.462736,2492.381218,2492.443355,2492.505492,2492.567629,2492.629767,2492.691904,2492.754041,2492.816178,2492.878315,6455.239718,6455.400653,6455.561587,6455.722522,6455.883456,6456.04439,6456.205325,6456.366259,6456.527194
4012,2492.940452,6456.688128,1.114444444,4012000,1114.444444,13162730.08,3656.313911,2166.306682,0.601751856,4387576.553,1218.771265,3.363852854,2166.306682,1.114444444,6456688.128,1793.52448,21183360,5884.266667,3486.331712,0.968425476,7061120,1961.422222,5.227636,3486.331712,2493.002589,2493.064726,2493.126863,2493.189,2493.251138,2493.313275,2493.375412,2493.437549,2493.499686,6456.849062,6457.009997,6457.170931,6457.331866,6457.4928,6457.653734,6457.814669,6457.975603,6458.136538
4013,2493.561823,6458.297472,1.114722222,4013000,1114.722222,13166010.92,3657.225256,2166.846638,0.601901844,4388670.166,1219.075046,3.364691302,2166.846638,1.114722222,6458297.472,1793.97152,21188640,5885.733333,3487.200688,0.968666858,7062880,1961.911111,5.228939,3487.200688,2493.62396,2493.686097,2493.748234,2493.810371,2493.872509,2493.934646,2493.996783,2494.05892,2494.121057,6458.458406,6458.619341,6458.780275,6458.94121,6459.102144,6459.263078,6459.424013,6459.584947,6459.745882
4014,2494.183194,6459.906816,1.115,4014000,1115,13169291.76,3658.1366,2167.386595,0.602051832,4389763.779,1219.378828,3.36552975,2167.386595,1.115,6459906.816,1794.41856,21193920,5887.2,3488.069664,0.96890824,7064640,1962.4,5.230242,3488.069664,2494.245331,2494.307468,2494.369605,2494.431742,2494.49388,2494.556017,2494.618154,2494.680291,2494.742428,6460.06775,6460.228685,6460.389619,6460.550554,6460.711488,6460.872422,6461.033357,6461.194291,6461.355226
4015,2494.804565,6461.51616,1.115277778,4015000,1115.277778,13172572.6,3659.047944,2167.926552,0.60220182,4390857.393,1219.682609,3.366368198,2167.926552,1.115277778,6461516.16,1794.8656,21199200,5888.666667,3488.93864,0.969149622,7066400,1962.888889,5.231545,3488.93864,2494.866702,2494.928839,2494.990976,2495.053113,2495.115251,2495.177388,2495.239525,2495.301662,2495.363799,6461.677094,6461.838029,6461.998963,6462.159898,6462.320832,6462.481766,6462.642701,6462.803635,6462.96457
4016,2495.425936,6463.125504,1.115555556,4016000,1115.555556,13175853.44,3659.959289,2168.466509,0.602351808,4391951.006,1219.986391,3.367206646,2168.466509,1.115555556,6463125.504,1795.31264,21204480,5890.133333,3489.807616,0.969391004,7068160,1963.377778,5.232848,3489.807616,2495.488073,2495.55021,2495.612347,2495.674484,2495.736622,2495.798759,2495.860896,2495.923033,2495.98517,6463.286438,6463.447373,6463.608307,6463.769242,6463.930176,6464.09111,6464.252045,6464.412979,6464.573914
4017,2496.047307,6464.734848,1.115833333,4017000,1115.833333,13179134.28,3660.870633,2169.006466,0.602501796,4393044.619,1220.290172,3.368045094,2169.006466,1.115833333,6464734.848,1795.75968,21209760,5891.6,3490.676592,0.969632387,7069920,1963.866667,5.234151,3490.676592,2496.109444,2496.171581,2496.233718,2496.295855,2496.357993,2496.42013,2496.482267,2496.544404,2496.606541,6464.895782,6465.056717,6465.217651,6465.378586,6465.53952,6465.700454,6465.861389,6466.022323,6466.183258
4018,2496.668678,6466.344192,1.116111111,4018000,1116.111111,13182415.12,3661.781978,2169.546422,0.602651784,4394138.233,1220.593953,3.368883542,2169.546422,1.116111111,6466344.192,1796.20672,21215040,5893.066667,3491.545568,0.969873769,7071680,1964.355556,5.235454,3491.545568,2496.730815,2496.792952,2496.855089,2496.917226,2496.979364,2497.041501,2497.103638,2497.165775,2497.227912,6466.505126,6466.666061,6466.826995,6466.98793,6467.148864,6467.309798,6467.470733,6467.631667,6467.792602
4019,2497.290049,6467.953536,1.116388889,4019000,1116.388889,13185695.96,3662.693322,2170.086379,0.602801772,4395231.846,1220.897735,3.36972199,2170.086379,1.116388889,6467953.536,1796.65376,21220320,5894.533333,3492.414544,0.970115151,7073440,1964.844444,5.236757,3492.414544,2497.352186,2497.414323,2497.47646,2497.538597,2497.600735,2497.662872,2497.725009,2497.787146,2497.849283,6468.11447,6468.275405,6468.436339,6468.597274,6468.758208,6468.919142,6469.080077,6469.241011,6469.401946
4020,2497.91142,6469.56288,1.116666667,4020000,1116.666667,13188976.8,3663.604667,2170.626336,0.60295176,4396325.459,1221.201516,3.370560437,2170.626336,1.116666667,6469562.88,1797.1008,21225600,5896,3493.28352,0.970356533,7075200,1965.333333,5.23806,3493.28352,2497.973557,2498.035694,2498.097831,2498.159968,2498.222106,2498.284243,2498.34638,2498.408517,2498.470654,6469.723814,6469.884749,6470.045683,6470.206618,6470.367552,6470.528486,6470.689421,6470.850355,6471.01129
4021,2498.532791,6471.172224,1.116944444,4021000,1116.944444,13192257.64,3664.516011,2171.166293,0.603101748,4397419.072,1221.505298,3.371398885,2171.166293,1.116944444,6471172.224,1797.54784,21230880,5897.466667,3494.152496,0.970597916,7076960,1965.822222,5.239363,3494.152496,2498.594928,2498.657065,2498.719202,2498.781339,2498.843477,2498.905614,2498.967751,2499.029888,2499.092025,6471.333158,6471.494093,6471.655027,6471.815962,6471.976896,6472.13783,6472.298765,6472.459699,6472.620634
4022,2499.154162,6472.781568,1.117222222,4022000,1117.222222,13195538.48,3665.427356,2171.70625,0.603251736,4398512.686,1221.809079,3.372237333,2171.70625,1.117222222,6472781.568,1797.99488,21236160,5898.933333,3495.021472,0.970839298,7078720,1966.311111,5.240666,3495.021472,2499.216299,2499.278436,2499.340573,2499.40271,2499.464848,2499.526985,2499.589122,2499.651259,2499.713396,6472.942502,6473.103437,6473.264371,6473.425306,6473.58624,6473.747174,6473.908109,6474.069043,6474.229978
4023,2499.775533,6474.390912,1.1175,4023000,1117.5,13198819.32,3666.3387,2172.246206,0.603401724,4399606.299,1222.112861,3.373075781,2172.246206,1.1175,6474390.912,1798.44192,21241440,5900.4,3495.890448,0.97108068,7080480,1966.8,5.241969,3495.890448,2499.83767,2499.899807,2499.961944,2500.024081,2500.086219,2500.148356,2500.210493,2500.27263,2500.334767,6474.551846,6474.712781,6474.873715,6475.03465,6475.195584,6475.356518,6475.517453,6475.678387,6475.839322
